ROWNUM, X, Y, FEEDER
1,311355.13900000002,2771020.3420000002,CQ56
2,311273.84899999999,2771012.9180000001,CQ56
3,311390.39000000001,2770990.2420000001,CQ56
4,311100.84000000003,2771138.5720000002,CQ56
5,307626.78899999999,2786040.324,CX35
6,307464.89899999998,2786062.3399999999,CX37
7,301610.48499999999,2774865.838,SA31
8,302446.59100000001,2775307.5109999999,SA31
9,302186.18900000001,2775287.372,SA31
10,302363.62,2775781.639,SA31
11,302391.02899999998,2775206.7489999998,SA31
12,302398.98700000002,2776088.7089999998,SA31
13,302338.27100000001,2775936.696,SA31
14,301652.05099999998,2774907.236,SA31
15,302567.81300000002,2776077.6430000002,SA31
16,301829.32000000001,2774884.9249999998,SA31
17,302212.52100000001,2775580.0070000002,SA31
18,302450,2775790,SA31
19,302483.18599999999,2775963.5750000002,SA31
20,302360.36300000001,2775177.6800000002,SA31
21,302581.30900000001,2776123.2439999999,SA31
22,302370.57400000002,2774625.8160000001,SA31
23,302423.02899999998,2775297.983,SA31
24,300764.10100000002,2774147.2620000001,SA31
25,302786.23200000002,2776156.27,SA31
26,301739.484,2774797.2030000002,SA31
27,302307.40600000002,2775690.415,SA31
28,302649.34899999999,2776124.6949999998,SA31
29,302225.69500000001,2775543.0589999999,SA31
30,302197.88500000001,2775355.4709999999,SA31
31,302540,2775730,SA31
32,301837.989,2774766.9309999999,SA31
33,300724.95799999998,2773128.7590000001,SA32
34,300717.35499999998,2773347.3080000002,SA32
35,300760.83100000001,2773103.2740000002,SA32
36,300717.41600000003,2773207.2429999998,SA32
37,300552.79300000001,2774014.1839999999,SA33
38,300727.79100000003,2774034.6340000001,SA33
39,300733.08500000002,2773996.0320000001,SA33
40,301026.96100000001,2773629.3769999999,SA33
41,300661.03499999997,2774006.068,SA33
42,300582.05699999997,2773827.9759999998,SA33
43,300650.25699999998,2773830.196,SA33
44,301551.04300000001,2772773.4720000001,SA34
45,301628.75900000002,2772777.7370000002,SA34
46,301283.14199999999,2773586.5389999999,SA34
47,301297.413,2773630.7949999999,SA34
48,301598.505,2773654.8220000002,SA34
49,301434.484,2773690.6209999998,SA34
50,301633.51899999997,2772558.2349999999,SA34
51,301629.65899999999,2772628.9569999999,SA34
52,301487.13,2772651.5320000001,SA34
53,301640.09899999999,2772473.4709999999,SA34
54,301755.48200000002,2773647.7030000002,SA34
55,301549.00199999998,2772652.9780000001,SA34
56,301082.71899999998,2773935.0320000001,SA35
57,300970.71100000001,2773959.3339999998,SA35
58,301256.26400000002,2773933.3280000002,SA35
59,301203.57500000001,2773454.1060000001,SA35
60,301101.31199999998,2774040.716,SA35
61,300982.09700000001,2774262.3199999998,SA35
62,301077.27399999998,2773595.1609999998,SA35
63,301088.33199999999,2773252.3560000001,SA35
64,301095.08100000001,2773349.5389999999,SA35
65,301116.353,2773204.3560000001,SA35
66,300980.70500000002,2774190.057,SA35
67,301154.09999999998,2773460.3969999999,SA35
68,301105.65500000003,2773342.9219999998,SA35
69,300777.359,2773874.821,SA35
70,300871.48700000002,2774210.8930000002,SA35
71,300787.64600000001,2773944.7850000001,SA35
72,300764.10100000002,2774147.2620000001,SA36
73,301906.82299999997,2773354.3020000001,SA38
74,302073.83899999998,2773301.4559999998,SA38
75,301909.26899999997,2773445.9380000001,SA38
76,301592.97600000002,2773197.0529999998,SA38
77,302119.761,2773258.3399999999,SA38
