ROWNUM, X, Y, FEEDER
1,169334.163,2551441.9780000001,4A11
2,169386.37,2550595.2930000001,4A11
3,169267.31400000001,2549986.7710000002,4A11
4,169141.95699999999,2551431.1880000001,4A11
5,169094.94099999999,2551383.6800000002,4A11
6,169154.791,2550387.7990000001,4A11
7,169065.399,2550782.523,4A11
8,169311.09599999999,2550474.8300000001,4A11
9,169143.27299999999,2550450.8450000002,4A11
10,169137.70800000001,2550566.8670000001,4A11
11,170412.65599999999,2550834.0120000001,4A11
12,169071.23300000001,2551593.341,4A11
13,169038.06599999999,2551616.5959999999,4A11
14,169124.03700000001,2550704.943,4A11
15,169191.15599999999,2550020.9580000001,4A11
16,169124.89000000001,2551202.5989999999,4A11
17,169317.79000000001,2551334.4010000001,4A11
18,169260.40299999999,2551235.1460000002,4A11
19,169573.00899999999,2550490.1409999998,4A11
20,169216.09700000001,2551350.0320000001,4A11
21,169158.84899999999,2550673.4709999999,4A11
22,168970.93700000001,2550768.2050000001,4A11
23,169293.66,2551628.6150000002,4A11
24,169448.89499999999,2550523.1809999999,4A11
25,169041.46299999999,2551132.1230000001,4A11
26,169218.44699999999,2551023.3990000002,4A11
27,169212.285,2551416.5070000002,4A11
28,169115.20499999999,2550946.702,4A11
29,169324.60699999999,2550515.5839999998,4A11
30,169474.875,2550590.0109999999,4A11
31,170355.52499999999,2551774.7289999998,4A11
32,168996.83100000001,2550612.0610000002,4A11
33,169293.00200000001,2550517.2659999998,4A11
34,170364.58199999999,2550908.9559999998,4A11
35,169160.503,2551134.1299999999,4A11
36,169489.916,2551453.9130000002,4A11
37,169022.649,2551285.8709999998,4A11
38,169299.951,2550228.3169999998,4A11
39,169237.829,2551135.1069999998,4A11
40,169190.193,2551091.2250000001,4A11
41,169327.171,2550088.213,4A11
42,169524.50399999999,2551463.7990000001,4A11
43,168855.79999999999,2550810.0869999998,4A11
44,169078.74400000001,2549990.3930000002,4A11
45,169297.038,2550994.9180000001,4A11
46,169226.07399999999,2550120.807,4A11
47,170408.337,2551220.9049999998,4A11
48,169198.49400000001,2550129.0720000002,4A11
49,169045.902,2550864.3390000002,4A11
50,169139.77299999999,2551662.327,4A11
51,169377.20999999999,2551083.4929999998,4A11
52,169143.82500000001,2550252.659,4A11
53,168948.851,2551620.0639999998,4A11
54,170379.78,2551161.2769999998,4A11
55,168900.78899999999,2550818.5800000001,4A11
56,169300.98800000001,2550461.8990000002,4A11
57,168989.07699999999,2551254.8799999999,4A11
58,169330.68599999999,2550962.023,4A11
59,169095.77299999999,2550661.0099999998,4A11
60,169092.91699999999,2550968.2829999998,4A11
61,170377.98999999999,2551231.2820000001,4A11
62,169273.89199999999,2551528.5860000001,4A11
63,169134.217,2550815.0959999999,4A11
64,169133.45499999999,2551590.7250000001,4A11
65,167743.611,2552454.6000000001,4A12
66,168037.43400000001,2552164.5959999999,4A12
67,167966.92199999999,2551911.406,4A12
68,169838.285,2551779.4840000002,4A12
69,168584.48300000001,2551769.7889999999,4A12
70,168202.511,2552098.034,4A12
71,167719.64300000001,2551350.6809999999,4A12
72,167204.20000000001,2551902.52,4A12
73,167486.26500000001,2551670.2080000001,4A12
74,168543.66099999999,2551683.3050000002,4A12
75,168105.908,2551841.8560000001,4A12
76,168447.163,2551949.9330000002,4A12
77,168503.261,2551675.3659999999,4A12
78,168036.47899999999,2551798.764,4A12
79,168493.11300000001,2552191.8760000002,4A12
80,167542.71799999999,2552279.7379999999,4A12
81,167666.37,2551387.8829999999,4A12
82,167882.239,2551690.0440000002,4A12
83,167919.82800000001,2551703.9389999998,4A12
84,167809.08799999999,2552008.6570000001,4A12
85,168088.57199999999,2551653.7459999998,4A12
86,167943.43599999999,2551714.7850000001,4A12
87,167974.682,2552212.1170000001,4A12
88,167916.56400000001,2552009.273,4A12
89,169480.807,2551808.4419999998,4A12
90,167560.33199999999,2551706.0669999998,4A12
91,167712.016,2552531.3390000002,4A12
92,167832.59299999999,2551819.2999999998,4A12
93,167444.95199999999,2551751.1460000002,4A12
94,168627.54000000001,2551769.2450000001,4A12
95,167759.31899999999,2552086.818,4A12
96,167928.71400000001,2551929.7799999998,4A12
97,167218.67999999999,2551875.898,4A12
98,168055.12700000001,2552050.5600000001,4A12
99,168007.40299999999,2551542.7450000001,4A12
100,168312.889,2552066.0490000001,4A12
101,167316.495,2551812.4130000002,4A12
102,167693.26699999999,2551732.5750000002,4A12
103,168436.334,2552307.0359999998,4A12
104,168398.07999999999,2551804.4730000002,4A12
105,167568.16200000001,2552327.9739999999,4A12
106,168300.50099999999,2552015.7659999998,4A12
107,167822.38,2552435.1170000001,4A12
108,167752.215,2551808.9750000001,4A12
109,168109.75399999999,2551690.5899999999,4A12
110,168078.75200000001,2551742.3530000001,4A12
111,167634.897,2551465.0090000001,4A12
112,167988.32000000001,2552186.3050000002,4A12
113,167668.79199999999,2552416.0070000002,4A12
114,168333.73999999999,2551773.1090000002,4A12
115,167396.285,2551769.219,4A12
116,168157.49799999999,2552125.9890000001,4A12
117,167846.522,2551791.3960000002,4A12
118,168431.64300000001,2552264.514,4A12
119,168098.47399999999,2551983.4670000002,4A12
120,167665.73199999999,2552339.699,4A12
121,168360.421,2552191.5499999998,4A12
122,167181.54800000001,2551905.3650000002,4A12
123,167776.02499999999,2552118.781,4A12
124,168176.46799999999,2551963.9879999999,4A12
125,167612.878,2551681.281,4A12
126,168249.55499999999,2551907.5649999999,4A12
127,167970.47899999999,2551504.196,4A12
128,167539.48800000001,2551685.2579999999,4A12
129,168000.40599999999,2551575.6060000001,4A12
130,167853.32399999999,2552131.784,4A12
131,167825.28599999999,2552534.3969999999,4A12
132,167813.399,2551961.676,4A12
133,168217.92600000001,2551838.9190000002,4A12
134,168125.92499999999,2551717.4980000001,4A12
135,168583.97500000001,2551304.531,4A13
136,168661.008,2551510.361,4A13
137,167680.14600000001,2551574.6290000002,4A13
138,168936.30300000001,2551248.233,4A13
139,168716.117,2552313.0090000001,4A13
140,169205.071,2551745.9789999998,4A13
141,168672.505,2551615.8250000002,4A13
142,168583.27299999999,2551548.747,4A13
143,168720.035,2552135.4440000001,4A13
144,168713.098,2552403.0899999999,4A13
145,167673.587,2551417.0720000002,4A13
146,168142.01199999999,2551379.6000000001,4A13
147,169071.56099999999,2551521.5040000002,4A13
148,169015.94899999999,2551742.3810000001,4A13
149,168591.26699999999,2551251.1039999998,4A13
150,168899.427,2551544.9160000002,4A13
151,168490.351,2551300.6830000002,4A13
152,168280.258,2551359.9339999999,4A13
153,168377.51500000001,2551309.1140000001,4A13
154,168893.14300000001,2551230.5019999999,4A13
155,167808.69500000001,2551369.27,4A13
156,168209.492,2551255.7540000002,4A13
157,167918.10399999999,2551474.5520000001,4A13
158,167792.54199999999,2551505.537,4A13
159,168675.459,2552068.0529999998,4A13
160,168773.859,2551424.125,4A13
161,168845.48499999999,2551715.8080000002,4A13
162,167971.42999999999,2551379.8229999999,4A13
163,168829.44899999999,2551307.8700000001,4A13
164,168469.14499999999,2551299.5210000002,4A13
165,168716.91899999999,2551824.1600000001,4A13
166,167775.51800000001,2551486.8110000002,4A13
167,167764.80300000001,2551396.8730000001,4A13
168,168733.58300000001,2551736.4109999998,4A13
169,168691.677,2551716.8259999999,4A13
170,168055.981,2551301.7250000001,4A13
171,168169.21299999999,2551275.2570000002,4A13
172,168872.16200000001,2551693.318,4A13
173,168955.62700000001,2551466.7740000002,4A13
174,168980.06299999999,2551559.1090000002,4A13
175,168623.72700000001,2551429.264,4A13
176,168858.19200000001,2551466.0529999998,4A13
177,168932.92499999999,2551743.375,4A13
178,168419.70999999999,2551540.2209999999,4A13
179,168721.383,2552065.855,4A13
180,168650.98800000001,2551399.2689999999,4A13
181,168653.14000000001,2551906.912,4A13
182,168768.046,2551579.2140000002,4A13
183,168934.44699999999,2551322.4539999999,4A13
184,167880.18900000001,2551486.1979999999,4A13
185,168085.804,2551423.1340000001,4A13
186,168697.70600000001,2551672.7960000001,4A13
187,168710.079,2552245.889,4A13
188,168517.51999999999,2551453.2209999999,4A13
189,169052.83799999999,2551447.5040000002,4A13
190,167719.261,2551558.4049999998,4A13
