ROWNUM, X, Y, FEEDER
1,202349.10699999999,2525699.27,BD42
2,202294.092,2525630.1230000001,BD42
3,202332.08499999999,2525667.4109999998,BD42
4,205235.965,2524899.8130000001,BG21
5,207569.671,2527113.2310000001,BG21
6,206275.18799999999,2524969.5630000001,BG21
7,206422.61300000001,2526152.1749999998,BG21
8,208159.11199999999,2525540.3100000001,BG21
9,206715.29699999999,2525541.3990000002,BG21
10,207053.53700000001,2525483.3849999998,BG21
11,206488.46599999999,2525116.6000000001,BG21
12,207340.351,2525755.571,BG21
13,205104.783,2524741.7140000002,BG21
14,209530.85500000001,2526017.6719999998,BG21
15,204900.58900000001,2524472.821,BG21
16,207880.24100000001,2527073.068,BG21
17,208537.22099999999,2527771.5430000001,BG21
18,208114.13099999999,2525347.827,BG21
19,207233.155,2525718.1430000002,BG21
20,207319.92300000001,2526807.236,BG21
21,208208.30499999999,2527300.8160000001,BG21
22,205790.679,2525436.9160000002,BG21
23,208199.97399999999,2528151.9819999998,BG21
24,207608.878,2526130.0869999998,BG21
25,209135.712,2525762.7239999999,BG21
26,208503.90100000001,2526391.8139999998,BG21
27,207002.53400000001,2525113.557,BG21
28,208573.86199999999,2527654.7409999999,BG21
29,207189.48999999999,2525190.8560000001,BG21
30,207841.35399999999,2527939.6860000002,BG21
31,206808.01999999999,2526372.2250000001,BG21
32,207934.152,2525265.804,BG21
33,207789.57699999999,2525277.3569999998,BG21
34,207475.554,2525231.5430000001,BG21
35,208089.74299999999,2525337.6439999999,BG21
36,206954.44,2525805.8289999999,BG21
37,207587.671,2526767.9389999998,BG21
38,207773.41899999999,2525168.7740000002,BG21
39,208470.266,2526452.2289999998,BG21
40,208248.038,2525743.699,BG21
41,209525.76000000001,2526307.8670000001,BG21
42,205802.32199999999,2525644.9709999999,BG21
43,207797.56200000001,2527248.702,BG21
44,209552.136,2526189.0090000001,BG21
45,207529.64199999999,2525377.7999999998,BG21
46,206831.47899999999,2525582.5860000001,BG21
47,207371.88500000001,2525654.6320000002,BG21
48,207969.15700000001,2528090.3730000001,BG21
49,206519.54300000001,2526511.9360000002,BG21
